sim_seed,total_trades,mean_cum_return_pct,daily_equity_sharpe,trade_level_sharpe
32,235,34.96915379398152,0.5077855658935414,0.6703526049680553
33,250,90.17728414261438,0.8650975963121393,1.266275506437481
34,240,45.12426146421434,0.45187102987284467,0.5611689807324305
35,249,29.913025280292555,0.42877778982736087,0.5728877139951353
36,243,46.84002249036785,0.6089262641348848,0.8619437395674943
37,228,8.585776933238137,0.14569242894942175,0.25365839359573894
38,253,84.80566934716711,0.7166866521864425,0.9257026921831025
39,252,57.746681415193585,0.6513626416758096,0.90602943718186
40,244,67.42784615540037,0.7234788379801292,0.9373006588556339
41,239,39.25844172443619,0.5697420787538543,0.7349815300586536
42,246,26.98729404766407,0.43177024572064593,0.5582066713382996
43,247,27.697753445232916,0.39367650283064076,0.39388524450184825
44,236,37.60745869692168,0.5362393726757264,0.7167737916254351
45,241,29.40132222416334,0.38568493434401174,0.5109709181919062
46,245,28.556036579934876,0.45858868650148377,0.5497391165963273
47,255,46.50561108948402,0.5286036507534373,0.7086582773391374
48,247,52.15360138317428,0.587698423253026,0.7612929076224922
49,241,18.64546435867404,0.3177421311527856,0.44216863504026005
50,247,39.07653215854569,0.5107318061011138,0.6708997499475181
51,233,31.270375651037266,0.469918541309405,0.5861335276693509
52,240,14.510060785399684,0.2886937440377972,0.3307391728521464
53,232,33.533027644652144,0.5279759445341623,0.7224129712291452
54,232,38.35262348840046,0.5700031605269738,0.8197565717476234
55,250,45.058015043201216,0.5723273718138193,0.7472885736114953
56,241,43.963889405988596,0.4995880197291528,0.6651073560404803
